timestamp,source,confidence,duration,type
2026-03-29 22:17:48,CAMERA,47.13,0.0,DETECTED
2026-03-29 22:17:48,CAMERA,45.13,0.0,DETECTED
2026-03-29 22:17:48,CAMERA,38.72,0.0,DETECTED
2026-03-29 22:17:48,CAMERA,39.97,0.0,DETECTED
2026-03-29 22:17:49,CAMERA,32.78,0.0,DETECTED
2026-03-29 22:17:49,CAMERA,34.00,0.0,DETECTED
2026-03-29 22:17:49,CAMERA,35.12,0.0,DETECTED
2026-03-29 22:17:49,CAMERA,21.27,0.0,DETECTED
2026-03-29 22:17:49,CAMERA,16.11,0.0,DETECTED
2026-03-29 22:17:49,CAMERA,20.55,0.0,DETECTED
2026-03-29 22:17:50,CAMERA,22.04,0.0,DETECTED
2026-03-29 22:17:50,CAMERA,22.04,0.0,DETECTED
2026-03-29 22:17:50,CAMERA,22.04,0.0,DETECTED
2026-03-29 22:17:50,CAMERA,21.62,0.0,DETECTED
2026-03-29 22:17:50,CAMERA,20.49,0.0,DETECTED
2026-03-29 22:17:50,CAMERA,27.45,0.0,DETECTED
2026-03-29 22:17:50,CAMERA,25.09,0.0,DETECTED
2026-03-29 22:17:50,CAMERA,30.37,0.0,DETECTED
2026-03-29 22:17:50,CAMERA,23.85,0.0,DETECTED
2026-03-29 22:17:51,CAMERA,28.73,0.0,DETECTED
2026-03-29 22:17:51,CAMERA,24.35,0.0,DETECTED
2026-03-29 22:17:51,CAMERA,30.60,0.0,DETECTED
2026-03-29 22:17:51,CAMERA,30.71,0.0,DETECTED
2026-03-29 22:17:51,CAMERA,35.46,0.0,DETECTED
2026-03-29 22:17:51,CAMERA,34.72,0.0,DETECTED
2026-03-29 22:18:15,CAMERA,31.12,0.0,DETECTED
2026-03-29 22:18:17,IMU,95.00,0.0,CONFIRMED
2026-03-29 22:22:20,IMU,95.00,0.0,CONFIRMED
2026-03-29 22:22:47,IMU,95.00,0.0,CONFIRMED
2026-03-29 22:23:07,IMU,95.00,0.0,CONFIRMED
2026-03-29 22:23:40,CAMERA,22.16,0.0,DETECTED
2026-03-29 22:24:16,CAMERA,28.56,0.0,DETECTED
2026-03-29 22:25:33,CAMERA,30.74,0.0,DETECTED
2026-03-29 22:31:28,IMU,95.00,0.0,CONFIRMED
2026-03-29 22:31:38,IMU,95.00,0.0,CONFIRMED
2026-03-29 22:32:15,IMU,95.00,0.0,CONFIRMED
2026-03-29 22:33:01,IMU,95.00,0.0,CONFIRMED
